id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
c3_019,quality,t_1298047,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)","Dear if I wanted to listen to 4 straight tracks of the same artist I would have the decency to search the name, not your shuffle","@user Hey Gui! Sorry to hear that. Can you let us know your device, operating system, and Spotify version?",,,,,,
c3_019,quality,t_2004084,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)","Hi, please remove Aoki's remix from the top of the ""This Is: Linkin Park"" playlist. The irony speaks for itself...",@user Hey Ryan! These playlists include original tracks by the artists and collaborations. But we'll pass your feedback on to the right folks,,,,,,
c3_019,quality,t_2013106,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)",", if I’m listening to a playlist, why do you throw in your own suggested songs? It’s MY playlist And Nickelback is NOT Linkin Park!","@user Hey Sloane! To reduce the number of Suggested Tracks you get, try adding more artists into your playlists.",,,,,,
c3_019,quality,current:contact,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_019,quality,current:playback,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_019,quality,policy:clarification,"dear... this artist ""Jimin Park (15&)"" -- <url> are a same artist with this one - (<url>)",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_020,quality,current:contact,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_020,agent,t_1740075,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,what did u do with the Top50 charts buttons?! I misclicked and accidentally voted 👎🏽 for the song that I most liked in the PL!,@user Hey there! Can you send us the link to the playlist? We'll take a look backstage,,,,,,
c3_020,agent,t_1569791,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,why is there no “remove from playlist button”?,"@user Hey there, great question! You can find info on removing tracks from playlists here: <url> 🙂",,,,,,
c3_020,agent,t_784791,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,regret adding explicit songs to my study playlist now Im listening to it at my internship 😅 maybe a filter would be a cool feature?,@user Hey! We can see how that'd be handy. You can support the idea by voting for it here: <url>,,,,,,
c3_020,agent,t_760614,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,"I accidentally thumbs-downed one of my favourite songs in a station, how can I undo it? :(","@user Hey Dayne! We're afraid this isn't currently possible, but you can vote for the official idea here: <url>",,,,,,
c3_020,agent,t_1486997,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,"Why is it that if a song is accidentally removed, theres no button to ""undo"". The undo option in the app doesn't do anything.","@user We hear you, Steve! Your feedback has been noted and passed onto the team 👊🏼",,,,,,
c3_020,agent,t_2473689,WHAT THE FUCK i've accidentally removed songs from my favourite playlist TWICE now... where is the regret button?? Please implement,"hi , how about adding a feature in playlist management? So that when I have skipped a song twice/thrice, it will be automatically removed from that playlist. Or maybe you've got it already? if so, please inform me. thank you! just an idea from a hopeful customer.",@user Hey there. This sounds like a great idea! Suggest it in our Community at <url> and get support from other users,,,,,,
c3_021,agent,t_1477056,Thank you! <url>,Thanks. Try harder plz😉 <url>,"@user You're welcome. Thanks for sharing your feedback, we'll pass it on to the relevant folks",,,,,,
c3_021,agent,t_2076401,Thank you! <url>,"has THE best customer service ever experienced. Creating a playlist as a thank you message. Incredible ! Thank you, Milena and Alis <url>","@user Hey! Thanks for the kind words. You made us blush a little 😍 If you need help with anything at all, just... <url>",,,,,,
c3_021,agent,t_1530125,Thank you! <url>,@user thanks for following and thanks for supporting music 🎧,@user Hey Tom! You're welcome. Give us a shout if you need anything else 😍,,,,,,
c3_021,agent,t_2891294,Thank you! <url>,Your staff is amazing @user thank you all.,@user Hey! Thanks for the kind words - we'll make sure this is passed onto the right folks 🙂,,,,,,
c3_021,agent,t_275915,Thank you! <url>,Shout out to for their amazing customer care! Thank you!,"@user Hey Gaby, thanks for the feedback! We'll make sure to pass this to the entire team. <url>",,,,,,
c3_021,agent,t_611904,Thank you! <url>,"I suddenly hate strawberries so much, thanks to @user annoying AF ads on",@user Hey Jen! Thanks for your feedback. We'll be sure to pass it on to the right folks 🙂,,,,,,
c3_021,quality,current:contact,Thank you! <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_022,quality,current:contact,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_022,agent,t_1102757,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,Thanks support for getting my account back to me! Someone somehow changed my email address and I couldn't gain access...,"@user Hey Chris, no worries! If you ever need anything else, just shout and we'll come running 🏃",,,,,,
c3_022,agent,t_619680,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,accidentally revoked a 3rd party app and i can’t re-gain access to it. how do i gain access to it again??,@user Hey there! Can you let us know which third-party app you're referring to? We'll see what we can suggest,,,,,,
c3_022,agent,t_1630488,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,"Hello! I've been hacked (someone accessed to my account and changed email and password), I still can access trough Facebook but I need support I'm not receiving. :-(","@user Hey, we’re sorry to hear that. Check out <url> for what to do next",,,,,,
c3_022,agent,t_466094,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,hey dudes how do i make a playlist show up as created by my artist page and not my personal facebook name? the point of making the playlist is to promo my spotify artist page :),"@user Hey there! To add an artist playlist, you’ll need access to Spotify for Artists. Check out the steps here: <url>",,,,,,
c3_022,agent,t_2764536,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,How do I gain access to your lossless beta? Super close to switching from @user but need lossless.,@user Hey! We're always testing things in order to improve Spotify. There's more info here: <url>,,,,,,
c3_022,agent,t_2725147,Need help gaining access to my account - email was changed yesterday by some dude in Japan...,"I’m in the beta for Spotify on iOS, but I have not gained access to the beta community boards. It’s been a little over a week.","@user Hey Arne! Just to check, is this what your trying to access: <url>?",,,,,,
c3_023,agent,t_1694974,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,Just signed up for spotify premium + hulu and I can't activate hulu because I can not load up the web page :(,"@user Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated",,,,,,
c3_023,agent,t_1634776,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,"I already have an existing Student Premium Account, But i can't find the link to activate my Hulu account with it. Please Help :)","@user Hey Megha! Could you try logging in to your account page here: <url>. Then press ""Learn More"" to get the ball rolling",,,,,,
c3_023,agent,t_2332422,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,Signed up for the student Spotify + Hulu bundle and unable to activate Hulu. Also why tf is twitter the only way to contact u?,@user 2: account's email address or username? We'll check backstage <url>,,,,,,
c3_023,agent,t_784864,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,Do you need to re-enter your credit card info to add Hulu? Already have a student premium membership.,"@user Hey Matt! If you already have the student discount, head to <url>, and select Activate Hulu. Let us know how it goes",,,,,,
c3_023,agent,t_167763,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,"if I have premium family account with Spotify, and I'm a student, can I still get the Hulu bundle?",@user Hi Julio! You'll need to leave your current Family plan in order to apply for the student discount + Hulu bundle. Hope this clears things up,,,,,,
c3_023,agent,t_1102972,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,hello I've been trying to sign up for a student account. Everytime I get to the spot where it says to verify that I am a stu..,"@user Hi there. Don't worry, help's here. Can you try using a different browser or an incognito window instead? Let us know how it goes",,,,,,
c3_023,quality,current:contact,@user I'm trying to activate a Hulu account with my Spotify student and everytime I try it just brings this up...? <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_024,quality,current:contact,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_024,agent,t_949518,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,hi i already paid for my premium subscription but my account is still on the free version :/ username is christaabad,@user Hey there! We'd like to share some info with you privately. Could you send us a DM instead?,,,,,,
c3_024,agent,t_1858111,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,i already paid in cash for my spotify premium but my account is still free.,@user Hey there! Can you DM us your account's email address or username? We'll take a look behind the scenes <url>,,,,,,
c3_024,agent,t_2030791,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,"already paid spotify premium payment, but still not working (still free user). <url>",@user Hey there. We suggest deleting your public post as it contains private info. Could you DM it to us instead? <url>,,,,,,
c3_024,agent,t_1162303,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,if i was to cancel my premium account.......would i still get the remaining time ive already paid for?,"@user Hey Vic! Don't worry, if you cancel you'll still have access to all your Premium features for the remainder of your paid month",,,,,,
c3_024,agent,t_2264807,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,"Hello, I would like to know why I do not have my premium account active, if I already paid the payment was made on behalf of the student, it tells me that the account is free but I already pay, here I enclose the payment note <url>",@user Hey Leslie! We'd recommend deleting your public tweet as it contains private info. Could you DM it to us instead? We'll be waiting <url>,,,,,,
c3_024,agent,t_2434767,i have some trouble issued. i already paid for the premium but why my acc still on FREE ACC.,I already paid for premium account but why my account is still free ?,@user Hi Dina! We just responded to your DM. We'll continue to help out backstage,,,,,,
c3_025,agent,t_2917841,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",App isn’t working. Doesn’t matter if I’m on data or WiFi. Restarted my phone and updated. What’s going on?,"@user Hi John, thanks for bearing with us. Spotify should be working perfectly again!",,,,,,
c3_025,agent,t_2526450,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",So some feedback I’m sure you get all the time. Offline mode for iOS and Android is not useful. Somehow Amazon has nailed it. Since it costs my family a fair bit to go over their data plans these features save us money. <url>,"@user Hey, thanks for the feedback! Typically, the app is only set to download offline tracks over WiFi, but this can be changed under Settings. You can also set the app to Offline Mode to keep the app from streaming. More info here: <url>",,,,,,
c3_025,agent,t_2608721,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate","would love 2 see ""only use data on wifi"" setting so I don't hav 2 change to offline mode every time I leave the house/office.",@user Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝,,,,,,
c3_025,agent,t_1788405,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",my spotify says i’m offline but i’m connected to internet,"@user Hi there! Don't worry, we're here to help. Can you let us know the device, operating system, and Spotify version you're using?",,,,,,
c3_025,agent,t_2382579,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",on my desktop says offline for 2 days but I️ have WiFi and it’s not checked for offline under file. Even uninstalled and reinstalled..... <url>,"@user Hey, help's here! Can you let us know the model, operating system, and Spotify version of your device? We'll see what we can suggest",,,,,,
c3_025,agent,t_1722975,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate","Hi guys, I’m having horrendous battery issues with my phone and last time it was due to my offline device syncing having issues - can you check this isn’t the case again for me please?",@user Hey! Can you let us know your phone's operating system and Spotify versions? We'll see what we can suggest,,,,,,
c3_025,quality,t_2917841,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",App isn’t working. Doesn’t matter if I’m on data or WiFi. Restarted my phone and updated. What’s going on?,"@user Hi John, thanks for bearing with us. Spotify should be working perfectly again!",,,,,,
c3_025,quality,t_2526450,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",So some feedback I’m sure you get all the time. Offline mode for iOS and Android is not useful. Somehow Amazon has nailed it. Since it costs my family a fair bit to go over their data plans these features save us money. <url>,"@user Hey, thanks for the feedback! Typically, the app is only set to download offline tracks over WiFi, but this can be changed under Settings. You can also set the app to Offline Mode to keep the app from streaming. More info here: <url>",,,,,,
c3_025,quality,t_2608721,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate","would love 2 see ""only use data on wifi"" setting so I don't hav 2 change to offline mode every time I leave the house/office.",@user Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝,,,,,,
c3_025,quality,t_1788405,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",my spotify says i’m offline but i’m connected to internet,"@user Hi there! Don't worry, we're here to help. Can you let us know the device, operating system, and Spotify version you're using?",,,,,,
c3_025,quality,t_2382579,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",on my desktop says offline for 2 days but I️ have WiFi and it’s not checked for offline under file. Even uninstalled and reinstalled..... <url>,"@user Hey, help's here! Can you let us know the model, operating system, and Spotify version of your device? We'll see what we can suggest",,,,,,
c3_025,quality,t_1722975,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate","Hi guys, I’m having horrendous battery issues with my phone and last time it was due to my offline device syncing having issues - can you check this isn’t the case again for me please?",@user Hey! Can you let us know your phone's operating system and Spotify versions? We'll see what we can suggest,,,,,,
c3_025,quality,current:contact,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_025,quality,current:playback,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_025,quality,policy:clarification,"hi, Spotify isn’t set on offline but every time I’m not on WiFi it says “Spotify is offline” but my data is activate",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_026,quality,current:contact,what is this??? Not planning on being a victim of fraud <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_026,agent,t_2713287,what is this??? Not planning on being a victim of fraud <url>,OK but what are @user planning for their annual ‘your year of music’ thing? It’s my favourite time of the year! I love being outed for my trash taste!,"@user Hi there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see",,,,,,
c3_026,agent,t_458080,what is this??? Not planning on being a victim of fraud <url>,My credit card is being used to charge a monthly subscription with out my permission. Please contact me ASAP! this is fraud!,"@user Hi Juan! Help's here. To help us find your Premium account, could you DM us any usernames or email addresses that we could search with? We'll have a look under the hood 🔍 <url>",,,,,,
c3_026,agent,t_1098728,what is this??? Not planning on being a victim of fraud <url>,"Hey , is ""Can't View the Queue"" during ads a planned behavior?","@user Hey David! Just to check, what device, operating system, and Spotify version are you using? We'll be right here for you",,,,,,
c3_026,agent,t_606291,what is this??? Not planning on being a victim of fraud <url>,when are you guys planning to launch in india???? Using VPN all the time is not easy in india. 😭,@user Hey there! We're launching in new countries as often as possible. Be sure to add your email at <url>,,,,,,
c3_026,agent,t_1942319,what is this??? Not planning on being a victim of fraud <url>,"Keep an eye on your credit card statements for unauthorized charges from and the phone number showing on the credit card statement, to contact Spotify, is not a working number #fraud","@user Hey! We don't have telephone support, but we'll help here. Can you DM us a screenshot of how the charge appears on the bank statement? <url>",,,,,,
c3_026,agent,t_2774600,what is this??? Not planning on being a victim of fraud <url>,is having glitches with the main menu button and it’s forever saying I don’t have songs saved. Is this a glitch that we’re planning to fix or..? #TryingToJam #Spotify,"@user Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest",,,,,,
c3_027,agent,t_1364045,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,Why isn’t the new @user on yet? I wanna stream ‘n’ jam!,@user Hey Sunny! We’ll have it available to you as soon as it’s available to us! <url>,,,,,,
c3_027,agent,t_1162401,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,why isn’t reputation available?,"@user Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_027,agent,t_2363312,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,Why isn’t @user #NRACountry on ?!? #Spotify,@user Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon,,,,,,
c3_027,agent,t_497758,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,HOW DO I BLOCK FRANKIE COSMOS FROM APPEARING IN MY DAILY MIXES,"@user Hi there! This isn’t possible right now, but we have more info about this on our Community. Check it out: <url>",,,,,,
c3_027,agent,t_2387461,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,Hey how do I block/delete the “walk on water song” from this playlist <url>,"@user Hi! This isn’t possible right now, but we have more info about this on our Community. Check it out: <url>",,,,,,
c3_027,agent,t_2295552,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,Why isn’t #reputation on or @user yet? Like Come on! It released 2 days ago and it still isn’t there 😭😭,"@user Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_027,quality,current:contact,I have an Xbox and you guys are blocking me from using my streaming subscription because it isn’t available in the BAHAMAS! WTF,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_028,quality,current:contact,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_028,agent,t_2128525,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,"I'm a subscriber & I'm trying to buy tickets to the DVSN show, but it says I need a spotify presale code, how do I get that??",@user Pre-sale codes are being sent out by email to some of DVSN's biggest fans on Spotify. Hopefully you're one of them!,,,,,,
c3_028,agent,t_2757628,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,Why hasn’t sent me the pre-sale code for @user ?! They must hate me 😭😭😭,@user Hey! Pre-sale codes are being sent out by email to some of Romeo Santos's biggest fans on Spotify. Hopefully you're one of them,,,,,,
c3_028,agent,t_1759261,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,Why didn't I get a @user Pre-Sale code? I listen to them all the time 😩,@user Hi there. Pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them!,,,,,,
c3_028,agent,t_1830431,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,"@user pre sale code, Pretty plz w/a 🍒on top? 😀😇 <url>","@user Hey Ashley, pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them!",,,,,,
c3_028,agent,t_2899843,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,"When you have premium and follow @user, but haven’t gotten a presale code yet & tickets went on sale. Help?",@user Hi! Pre-sale codes are being sent out by email to some of Betty Who's biggest fans on Spotify. Hopefully you're one of them,,,,,,
c3_028,agent,t_1793644,Hey I’m trying to use my pre-sale code for @user in Boston but I can’t buy them! Help!,I need my jhene aiko pre sale Spotify code pls and thank you.,@user Hey! Pre-sale codes are being sent out by email to some of Jhene Aiko's biggest fans on Spotify. Hopefully you're one of them,,,,,,
c3_029,agent,t_2485958,Hey guys - how can we get a Spotify account for our brand?,how does pricing for branded playlists work? Do you have rates you can share? #BrandedPlaylists #HelpAGirlOut,@user Hey Kaitlin! We'd suggest contacting our Brands team for more info on this. You can get in touch via <url>. Hope this helps 🙂,,,,,,
c3_029,agent,t_840732,Hey guys - how can we get a Spotify account for our brand?,hey there! I want to create an account for my brand. What should I do? Can I create just a premium account or what?,@user Hey there! We'd suggest getting in touch with our Brands team at <url>. Hope this helps,,,,,,
c3_029,agent,t_2819536,Hey guys - how can we get a Spotify account for our brand?,still trying to get set up with a Spotify Brand account! Filled out your contact form a while ago and haven't heard back from you :/ Would be great to get a brand account set up for our music travel blog: <url> <url> TBNT x <url>,"@user Hey there, sorry to hear that! Can you send us a DM using the link below? We'd like to ask you for some info <url>",,,,,,
c3_029,agent,t_1971201,Hey guys - how can we get a Spotify account for our brand?,", I’m trying to buy advertising as part of a govt agency and need add’l info to purchase. How can I get in touch with a rep?","@user Hi there, thanks for reaching out! You can get in touch with our Brands team at <url> for more info 👍",,,,,,
c3_029,agent,t_444533,Hey guys - how can we get a Spotify account for our brand?,"hi, I’ve filled in a spotify for brands enquiry form several times and had no response. Just did it again. How long should i expect to wait for a reply?","@user Hey there! Our Brands team should get back to you as soon as they can. Can you DM us your name, country (and State if you're in the US) you're based in, company you represent, and your contact email address? We'll chase it up",,,,,,
c3_029,agent,t_516758,Hey guys - how can we get a Spotify account for our brand?,"Hey , Could you guys add this brand new Xmas single by @user to some of your Christmas/holiday playlists? 🎄☃🎅🏻 [ To: @user @user @user @user @user ] <url>","@user Thanks for the feedback! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion",,,,,,
c3_029,quality,current:contact,Hey guys - how can we get a Spotify account for our brand?,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_030,quality,t_2279529,Right where is @user new album this morning?? #Reputation 🤔🤔,Where is the Taylor Swift's new album #reputation? 😕,"@user Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,quality,t_1757050,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s reputation at ??,"@user Her new album isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,quality,t_2259704,Right where is @user new album this morning?? #Reputation 🤔🤔,@user where's Taylor Swifts new album?!?!?,"@user Hi there! 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url> 🙂",,,,,,
c3_030,quality,t_2218974,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s Taylor’s new album,"@user Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,quality,t_2215968,Right where is @user new album this morning?? #Reputation 🤔🤔,Hey @user I can’t see the new @user album anywhere. Where could I find it? Asking for a friend #reputation,@user Hey! We’ll have it available to you as soon as it’s available to us: <url>,,,,,,
c3_030,quality,t_2872002,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s the REPUTATION ALBUM????? LMK @user,"@user Hey Jay! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: <url>",,,,,,
c3_030,quality,current:contact,Right where is @user new album this morning?? #Reputation 🤔🤔,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_030,quality,current:playback,Right where is @user new album this morning?? #Reputation 🤔🤔,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_030,quality,policy:clarification,Right where is @user new album this morning?? #Reputation 🤔🤔,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_030,agent,t_2279529,Right where is @user new album this morning?? #Reputation 🤔🤔,Where is the Taylor Swift's new album #reputation? 😕,"@user Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,agent,t_1757050,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s reputation at ??,"@user Her new album isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,agent,t_2259704,Right where is @user new album this morning?? #Reputation 🤔🤔,@user where's Taylor Swifts new album?!?!?,"@user Hi there! 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url> 🙂",,,,,,
c3_030,agent,t_2218974,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s Taylor’s new album,"@user Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",,,,,,
c3_030,agent,t_2215968,Right where is @user new album this morning?? #Reputation 🤔🤔,Hey @user I can’t see the new @user album anywhere. Where could I find it? Asking for a friend #reputation,@user Hey! We’ll have it available to you as soon as it’s available to us: <url>,,,,,,
c3_030,agent,t_2872002,Right where is @user new album this morning?? #Reputation 🤔🤔,where’s the REPUTATION ALBUM????? LMK @user,"@user Hey Jay! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: <url>",,,,,,
c3_031,agent,t_1520029,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,Can anyone please help? <url>,"@user Hey Mark! You can follow the steps found under ""Can I import my iTunes library?"" at <url> 😉",,,,,,
c3_031,agent,t_2066998,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,"I can't found my Spotify account I don't remember the email/ username,the only thing I remember is 【you are logged in as 姚郅之】","@user Hey, help's here! Can you DM us any email addresses that you think you might've used? We'll search for your account <url>",,,,,,
c3_031,agent,t_1300191,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,Is there a way to make the app remember where I am in podcasts? When I pause a cast to listen to some music it starts the cast over,"@user Hey Trevor, this sounds like a great idea! Suggest it in our Community at <url> and get support from other users",,,,,,
c3_031,agent,t_1951054,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,just found out there's an Upside-Down version of my spotify... PLEASE NEVER GET RID OF IT MY INNER ST FANGIRL IS FREAKING OUT!,"@user Hi, we're glad you like it! You can also match your Spotify listening to a Stranger Things character here: <url> 😉",,,,,,
c3_031,agent,t_1135352,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,what's up with access to A Pentatonix Christmas Deluxe. I had it and now cannot access it at all. Very distressing 😫😱,@user Hey Kath! Can you let us know what's happening exactly? We'll see what we can suggest,,,,,,
c3_031,agent,t_2056488,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,I dont remember my login information,"@user Hey Earline! Do you still remember the email address you used? If so, send it via DM and we'll help you get back in 🙂 <url>",,,,,,
c3_031,quality,current:contact,My is down and I am in DISTRESS and forced to remember what I listened to back when I found iTunes relevant,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_032,quality,current:contact,when will get it’s shit together my music literally stops playing all the time and it doesn’t let me play certain playlists,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
