id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
b4_022,agent,t_1830133,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,send Majid Jordan presale code pls,@user Hi Nate! Pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_022,agent,t_1839921,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,waiting on my Majid Jordan presale code 🙂 thx,@user Hey Ana! Pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them!,,,,,,
b4_022,agent,t_1831601,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,I have Spotify premium. I listen to Majid Jordan a lot but haven't received Super fan status. How can i get the presale code?,@user Hey! We’re afraid the codes are unique and sent to those who listen to Majid Jordan the most on Spotify. We'll pass your feedback on,,,,,,
b4_022,agent,t_1824880,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,So how do I get the Majid Jordan presale code 🙃,@user Hey there! Pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them 🙂,,,,,,
b4_022,agent,t_1839790,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,give us the damn Majid Jordan presale code,"@user Hey Delia, pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them!",,,,,,
b4_022,quality,current:contact,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_022,balanced,current:contact,I haven't received a code for majid Jordan presale ! Tickets already went on sale. I been with you guys for two years !!,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_023,quality,t_2714216,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"I really wish had a feature that prevented what I listen to when sleeping from affecting my Discover Weekly, Release Radar, Daily Mixes, etc. I like a good ambient song as much as the next sleep-seeking person, but not that much.","@user We hear you, Shannon! Your feedback has been noted and passed onto the team 👊🏼",,,,,,
b4_023,quality,t_187747,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"@user Seriously guys, what is this? Really devalues your product imo. <url>","@user Hey there! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more?",,,,,,
b4_023,quality,t_2749499,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"dear , free idea. write an algorithm that prevents the ""recommended songs based on this playlist"" feature from recommending songs that can already be found in previously curated playlists. keep things fresh. -a kinda priggish user who doesn't even pay for your product.","@user Hey Calin, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team",,,,,,
b4_023,quality,t_788621,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Can't stop from asking me about facebook. No I don't want to share. I just want to listen to music. Stop asking me! <url>,"@user Hey, that's not cool! Can you let us know your device, as well as the OSX and Spotify version? We'll see what we can suggest",,,,,,
b4_023,quality,t_2509536,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,I wish I could become friends with the people who make playlists I really like!! Add a chat feature !!,@user Hey! We can see how that’d be useful. We’d recommend suggesting it in our Community where you can get support from other fans: <url>,,,,,,
b4_023,quality,t_723376,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"ugh, that gui is horrible....too damn busy, no auto play of music videos 😟@user wish you could have stuck with the Groove app","@user Hey Chuck, we appreciate the feedback. Can you let us know what happens exactly when you play videos? We'll look into it",,,,,,
b4_023,quality,current:contact,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_023,quality,current:playback,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_023,quality,policy:clarification,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_023,balanced,t_2714216,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"I really wish had a feature that prevented what I listen to when sleeping from affecting my Discover Weekly, Release Radar, Daily Mixes, etc. I like a good ambient song as much as the next sleep-seeking person, but not that much.","@user We hear you, Shannon! Your feedback has been noted and passed onto the team 👊🏼",,,,,,
b4_023,balanced,t_187747,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"@user Seriously guys, what is this? Really devalues your product imo. <url>","@user Hey there! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more?",,,,,,
b4_023,balanced,t_2749499,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"dear , free idea. write an algorithm that prevents the ""recommended songs based on this playlist"" feature from recommending songs that can already be found in previously curated playlists. keep things fresh. -a kinda priggish user who doesn't even pay for your product.","@user Hey Calin, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team",,,,,,
b4_023,balanced,t_788621,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Can't stop from asking me about facebook. No I don't want to share. I just want to listen to music. Stop asking me! <url>,"@user Hey, that's not cool! Can you let us know your device, as well as the OSX and Spotify version? We'll see what we can suggest",,,,,,
b4_023,balanced,t_2509536,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,I wish I could become friends with the people who make playlists I really like!! Add a chat feature !!,@user Hey! We can see how that’d be useful. We’d recommend suggesting it in our Community where you can get support from other fans: <url>,,,,,,
b4_023,balanced,t_723376,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"ugh, that gui is horrible....too damn busy, no auto play of music videos 😟@user wish you could have stuck with the Groove app","@user Hey Chuck, we appreciate the feedback. Can you let us know what happens exactly when you play videos? We'll look into it",,,,,,
b4_023,balanced,current:family,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17",Premium Family is for family members living together. Members must live with the plan manager and use the same home address. This general rule does not establish a temporary-absence exception or eligibility of an individual account.,,,,,,
b4_023,balanced,current:wrapped,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17",Wrapped is Spotify's annual listening summary and includes personalized playlists. Some features have eligibility requirements. The support page links official updates; it does not establish a release date for an upcoming edition.,,,,,,
b4_023,balanced,current:profile,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","A display name replaces the username on profiles, apps and playlists, but cannot be used to log in. Mobile: profile picture, View profile, EDIT, change name, Save.",,,,,,
b4_023,balanced,current:ideas,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","Customers can search the Community Ideas board, vote for an existing idea or submit a new idea after logging in. No particular idea, feature release or staff action is confirmed.",,,,,,
b4_023,balanced,current:catalog,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","Catalog availability varies over time and by country according to rights-holder permissions. No availability, removal cause or return date for a specific release is established.",,,,,,
b4_023,balanced,current:student,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","SheerID handles student verification. Try a private browser window to avoid autofill problems. If verification still fails, use the SheerID help route on this official page. Spotify cannot resolve SheerID verification issues.",,,,,,
b4_023,balanced,current:shuffle,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","Smart Shuffle mixes recommendations into playback. It is always active on free mobile. Premium mobile users can disable Include Smart Shuffle in play modes under Settings and privacy, Playback. Premium shuffle also offers a Fewer repeats style; it reduces, not eliminates, repeats.",,,,,,
b4_023,balanced,current:autoplay,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","Autoplay plays similar tracks after an album, playlist or selection ends. It can be disabled in settings: Playback, Autoplay on mobile; Autoplay in desktop settings. It does not explain extra tracks interspersed within a playlist.",,,,,,
b4_023,balanced,current:explicit,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17",Explicit releases have E or EXPLICIT tags supplied by rights holders. Search for different versions; some explicit releases have no clean version. This does not prove an uncensored version of a given track exists.,,,,,,
b4_023,balanced,current:library,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"Official Spotify guidance, checked 2026-09-17","For music missing from Your Library, check filters on mobile and search to find and save it. A different account may explain missing saved content, but must not be asserted without evidence.",,,,,,
b4_023,balanced,current:contact,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_023,balanced,current:playback,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_023,balanced,policy:clarification,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_023,balanced,policy:social,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Cadence conversational policy,A brief friendly acknowledgment of thanks or excitement is allowed without inventing facts or claiming an action. It is not a support resolution.,,,,,,
b4_023,agent,t_2714216,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"I really wish had a feature that prevented what I listen to when sleeping from affecting my Discover Weekly, Release Radar, Daily Mixes, etc. I like a good ambient song as much as the next sleep-seeking person, but not that much.","@user We hear you, Shannon! Your feedback has been noted and passed onto the team 👊🏼",,,,,,
b4_023,agent,t_187747,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"@user Seriously guys, what is this? Really devalues your product imo. <url>","@user Hey there! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more?",,,,,,
b4_023,agent,t_2749499,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"dear , free idea. write an algorithm that prevents the ""recommended songs based on this playlist"" feature from recommending songs that can already be found in previously curated playlists. keep things fresh. -a kinda priggish user who doesn't even pay for your product.","@user Hey Calin, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team",,,,,,
b4_023,agent,t_788621,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,Can't stop from asking me about facebook. No I don't want to share. I just want to listen to music. Stop asking me! <url>,"@user Hey, that's not cool! Can you let us know your device, as well as the OSX and Spotify version? We'll see what we can suggest",,,,,,
b4_023,agent,t_2509536,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,I wish I could become friends with the people who make playlists I really like!! Add a chat feature !!,@user Hey! We can see how that’d be useful. We’d recommend suggesting it in our Community where you can get support from other fans: <url>,,,,,,
b4_023,agent,t_723376,. I really wish you’d stop trying to do video in your music app. Especially when it prevents you from even listening to the song like this. Product feature no one really asked for IMO. Still ❤️ you though. <url>,"ugh, that gui is horrible....too damn busy, no auto play of music videos 😟@user wish you could have stuck with the Groove app","@user Hey Chuck, we appreciate the feedback. Can you let us know what happens exactly when you play videos? We'll look into it",,,,,,
b4_024,balanced,current:contact,Just subscribed for premium. Paid. Still only free account.,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_024,agent,t_1858111,Just subscribed for premium. Paid. Still only free account.,i already paid in cash for my spotify premium but my account is still free.,@user Hey there! Can you DM us your account's email address or username? We'll take a look behind the scenes <url>,,,,,,
b4_024,agent,t_949518,Just subscribed for premium. Paid. Still only free account.,hi i already paid for my premium subscription but my account is still on the free version :/ username is christaabad,@user Hey there! We'd like to share some info with you privately. Could you send us a DM instead?,,,,,,
b4_024,agent,t_1162303,Just subscribed for premium. Paid. Still only free account.,if i was to cancel my premium account.......would i still get the remaining time ive already paid for?,"@user Hey Vic! Don't worry, if you cancel you'll still have access to all your Premium features for the remainder of your paid month",,,,,,
b4_024,agent,t_540357,Just subscribed for premium. Paid. Still only free account.,"Hi! I have subscribed to the Spotify Premium: 3 months for Php9.00. I have already processed the subscription and paid using credit card. However, i still am not subscribed and my account is still on FREE subscription. Help! TY!",@user Hi there. Can you DM us your account's email address? We'll take a look backstage <url>,,,,,,
b4_024,agent,t_2033919,Just subscribed for premium. Paid. Still only free account.,"I paid for premium 4 hours ago and received a receipt, but my account still says FREE.","@user Hey Ellen! Glad to hear everything's sorted. If you ever need us again, give us a shout. We'd be... <url>",,,,,,
b4_024,agent,t_2030791,Just subscribed for premium. Paid. Still only free account.,"already paid spotify premium payment, but still not working (still free user). <url>",@user Hey there. We suggest deleting your public post as it contains private info. Could you DM it to us instead? <url>,,,,,,
b4_024,quality,current:contact,Just subscribed for premium. Paid. Still only free account.,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_025,agent,t_2128530,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,", when will I be receiving an email with the code for @user's presale happening in an hour? I already follow him on your platform. Thanks much!",@user Hey there! Pre-sale codes are being sent out by email to some of Tom Misch's biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,agent,t_1844569,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"hey there, I'm trying to find out where the Tom Misch presale code is! I'm a premium member, any idea where I can find it? Happy to verify my acct over DM",@user Hey there! Pre-sale codes are being sent out by email to some of his biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,agent,t_525703,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"dear could you PLEASE PLEASE add ""Independent"" by Uppermost to Spotify itself, thank you so much if you do that.","@user Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
b4_025,agent,t_2395948,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Hi, guys! I was wondering if there is a Mini-player on Spotify's Desktop App on Windows 10 and I'm just to blind to find it? Thx!","@user Hey! It's not possible for now, but you can support the idea by adding your vote at <url>",,,,,,
b4_025,agent,t_1530125,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,@user thanks for following and thanks for supporting music 🎧,@user Hey Tom! You're welcome. Give us a shout if you need anything else 😍,,,,,,
b4_025,agent,t_211063,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,hi! just wondering if there’s a way to change my language options? I reside in HK but can’t read Chinese… <url>,@user Hi Becca! Help's here. You could try changing the app's language. Here's our guide: <url>,,,,,,
b4_025,quality,t_2128530,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,", when will I be receiving an email with the code for @user's presale happening in an hour? I already follow him on your platform. Thanks much!",@user Hey there! Pre-sale codes are being sent out by email to some of Tom Misch's biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,quality,t_1844569,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"hey there, I'm trying to find out where the Tom Misch presale code is! I'm a premium member, any idea where I can find it? Happy to verify my acct over DM",@user Hey there! Pre-sale codes are being sent out by email to some of his biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,quality,t_525703,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"dear could you PLEASE PLEASE add ""Independent"" by Uppermost to Spotify itself, thank you so much if you do that.","@user Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
b4_025,quality,t_2395948,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Hi, guys! I was wondering if there is a Mini-player on Spotify's Desktop App on Windows 10 and I'm just to blind to find it? Thx!","@user Hey! It's not possible for now, but you can support the idea by adding your vote at <url>",,,,,,
b4_025,quality,t_1530125,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,@user thanks for following and thanks for supporting music 🎧,@user Hey Tom! You're welcome. Give us a shout if you need anything else 😍,,,,,,
b4_025,quality,t_211063,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,hi! just wondering if there’s a way to change my language options? I reside in HK but can’t read Chinese… <url>,@user Hi Becca! Help's here. You could try changing the app's language. Here's our guide: <url>,,,,,,
b4_025,quality,current:contact,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_025,quality,current:playback,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_025,quality,policy:clarification,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_025,balanced,t_2128530,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,", when will I be receiving an email with the code for @user's presale happening in an hour? I already follow him on your platform. Thanks much!",@user Hey there! Pre-sale codes are being sent out by email to some of Tom Misch's biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,balanced,t_1844569,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"hey there, I'm trying to find out where the Tom Misch presale code is! I'm a premium member, any idea where I can find it? Happy to verify my acct over DM",@user Hey there! Pre-sale codes are being sent out by email to some of his biggest fans on Spotify. Hopefully you're one of them,,,,,,
b4_025,balanced,t_525703,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"dear could you PLEASE PLEASE add ""Independent"" by Uppermost to Spotify itself, thank you so much if you do that.","@user Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
b4_025,balanced,t_2395948,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Hi, guys! I was wondering if there is a Mini-player on Spotify's Desktop App on Windows 10 and I'm just to blind to find it? Thx!","@user Hey! It's not possible for now, but you can support the idea by adding your vote at <url>",,,,,,
b4_025,balanced,t_1530125,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,@user thanks for following and thanks for supporting music 🎧,@user Hey Tom! You're welcome. Give us a shout if you need anything else 😍,,,,,,
b4_025,balanced,t_211063,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,hi! just wondering if there’s a way to change my language options? I reside in HK but can’t read Chinese… <url>,@user Hi Becca! Help's here. You could try changing the app's language. Here's our guide: <url>,,,,,,
b4_025,balanced,current:family,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17",Premium Family is for family members living together. Members must live with the plan manager and use the same home address. This general rule does not establish a temporary-absence exception or eligibility of an individual account.,,,,,,
b4_025,balanced,current:wrapped,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17",Wrapped is Spotify's annual listening summary and includes personalized playlists. Some features have eligibility requirements. The support page links official updates; it does not establish a release date for an upcoming edition.,,,,,,
b4_025,balanced,current:profile,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","A display name replaces the username on profiles, apps and playlists, but cannot be used to log in. Mobile: profile picture, View profile, EDIT, change name, Save.",,,,,,
b4_025,balanced,current:ideas,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","Customers can search the Community Ideas board, vote for an existing idea or submit a new idea after logging in. No particular idea, feature release or staff action is confirmed.",,,,,,
b4_025,balanced,current:catalog,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","Catalog availability varies over time and by country according to rights-holder permissions. No availability, removal cause or return date for a specific release is established.",,,,,,
b4_025,balanced,current:student,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","SheerID handles student verification. Try a private browser window to avoid autofill problems. If verification still fails, use the SheerID help route on this official page. Spotify cannot resolve SheerID verification issues.",,,,,,
b4_025,balanced,current:shuffle,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","Smart Shuffle mixes recommendations into playback. It is always active on free mobile. Premium mobile users can disable Include Smart Shuffle in play modes under Settings and privacy, Playback. Premium shuffle also offers a Fewer repeats style; it reduces, not eliminates, repeats.",,,,,,
b4_025,balanced,current:autoplay,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","Autoplay plays similar tracks after an album, playlist or selection ends. It can be disabled in settings: Playback, Autoplay on mobile; Autoplay in desktop settings. It does not explain extra tracks interspersed within a playlist.",,,,,,
b4_025,balanced,current:explicit,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17",Explicit releases have E or EXPLICIT tags supplied by rights holders. Search for different versions; some explicit releases have no clean version. This does not prove an uncensored version of a given track exists.,,,,,,
b4_025,balanced,current:library,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,"Official Spotify guidance, checked 2026-09-17","For music missing from Your Library, check filters on mobile and search to find and save it. A different account may explain missing saved content, but must not be asserted without evidence.",,,,,,
b4_025,balanced,current:contact,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_025,balanced,current:playback,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_025,balanced,policy:clarification,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_025,balanced,policy:social,Hi! I just wondering if you could add ‘Losing my way’ by Tom Misch & FKJ please? Thanks! X,Cadence conversational policy,A brief friendly acknowledgment of thanks or excitement is allowed without inventing facts or claiming an action. It is not a support resolution.,,,,,,
b4_026,quality,t_1636800,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,I live in Norway but want this song from holland wich i cant find when i search. «Jayh-Alleen jij» could you help?,@user Hey there! It seems it's not available in your region. Fingers crossed we'll have it available to you soon,,,,,,
b4_026,quality,t_956460,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,Hey some news sources in #Romania says that #Spotify will be available in this country Its true ?,"@user 1: Hey there! We're afraid we don’t have any info on this right now, but we're launching regularly in countries around the world.",,,,,,
b4_026,quality,t_962701,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,",when it's going to be available in Romania? 🇷🇴",@user Hi Lazar! We're launching in new countries as often as possible. Sign up here to be first to hear: <url>,,,,,,
b4_026,quality,t_2957836,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,when spotify in romania will be available?,@user Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: <url>,,,,,,
b4_026,quality,t_1768991,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,when will spotify be available in Romania?,@user Hey there! We're launching in new countries as often as possible. Be sure to add your email at <url>,,,,,,
b4_026,quality,t_963758,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,Hi it's true that you will launch Spotify in Romania too or it's just a fake rumour?,"@user Hey there! We don't have any info on this right now, but we'll be sure to announce any news at <url>",,,,,,
b4_026,quality,current:contact,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_026,quality,current:playback,is there a page where I can see in wich countries spotify is live right now? Cause I wanna see if it's available in Romania at the moment,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
